timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-10 11:00:00,37360.63,36911.707,1.01,1.0413182,23.905,23.122494
2021-06-10 12:00:00,37937.7,37008.902,1.0158,1.0386909,23.874666666666666,23.205303
2021-06-10 13:00:00,37787.97,37104.58,1.0087,1.0361058,23.794,23.28393
2021-06-10 14:00:00,37708.38,37203.96,0.9987999999999999,1.0337164,23.84,23.359652
2021-06-10 15:00:00,38017.14,37302.586,1.0083,1.0313758,23.938,23.42796
2021-06-10 16:00:00,36933.98,37384.27,0.9891,1.0283009,23.265,23.474606
2021-06-10 17:00:00,36942.8,37448.086,1.0103,1.0247597,23.607,23.500761
2021-06-10 18:00:00,36829.22,37494.914,1.0026,1.0211884,23.185,23.512587
2021-06-10 19:00:00,36460.0,37528.273,0.9956,1.0179396,22.806,23.513308
2021-06-10 20:00:00,36839.8,37545.113,1.0232,1.0147883,23.145,23.497786
2021-06-10 21:00:00,36645.06,37549.465,1.004,1.012035,22.792,23.471846
2021-06-10 22:00:00,36463.37,37545.81,1.0028,1.009748,22.549333333333333,23.438053
2021-06-10 23:00:00,36648.0,37529.71,1.0092,1.0075971,22.685,23.391026
2021-06-11 00:00:00,36927.24,37507.414,1.038,1.0059588,22.8475,23.338179
2021-06-11 01:00:00,36717.51,37487.105,1.0463,1.0053031,22.643,23.2883
2021-06-11 02:00:00,36470.03,37470.957,1.0141,1.0058119,22.374499999999998,23.242796
2021-06-11 03:00:00,36267.43,37451.75,1.0164,1.0069513,22.424,23.194395
2021-06-11 04:00:00,36743.0,37429.29,1.0243,1.0084757,22.964,23.143911
2021-06-11 05:00:00,36810.55,37373.754,1.0553,1.0088873,22.908,23.06907
2021-06-11 06:00:00,37063.86,37312.88,1.0644,1.0094265,23.05,22.998358
2021-06-11 07:00:00,37006.37,37266.395,1.0485,1.0108459,22.817,22.948015
2021-06-11 08:00:00,36599.41,37238.652,1.0351,1.0132111,22.522,22.917679
2021-06-11 09:00:00,37106.9,37223.28,1.0249,1.0159937,22.672,22.897469
2021-06-11 10:00:00,37089.11,37217.0,1.0323,1.0187215,22.606,22.881792
2021-06-11 11:00:00,37057.0,37220.438,1.0336,1.0213437,22.631666666666668,22.870024
2021-06-11 12:00:00,37509.58,37232.77,1.0295,1.0237839,22.749,22.861086
2021-06-11 13:00:00,37392.39,37256.336,1.0294,1.0261347,22.632,22.857346
2021-06-11 14:00:00,37369.49,37289.805,1.0417,1.028249,22.468,22.855885
2021-06-11 15:00:00,37485.66,37331.85,1.0665,1.030217,22.589,22.854565
2021-06-11 16:00:00,37182.22,37379.812,1.0479,1.0321726,22.2865,22.851736
2021-06-11 17:00:00,36800.0,37424.316,1.0322,1.0341334,21.767,22.840485
2021-06-11 18:00:00,36590.4,37456.48,1.0253,1.0355887,21.264,22.812159
2021-06-11 19:00:00,36894.07,37474.18,1.0411,1.0365084,21.529,22.763298
2021-06-11 20:00:00,37200.0,37485.02,1.0498,1.0372235,21.537,22.70197
2021-06-11 21:00:00,37221.9,37486.0,1.024,1.0375265,21.16,22.625904
2021-06-11 22:00:00,37186.88108624,37481.27,0.9997,1.0375497,20.982,22.538355
2021-06-11 23:00:00,36907.41,37469.566,0.9767000000000001,1.0370061,20.589,22.437893
2021-06-12 00:00:00,37353.84,37448.664,0.9747,1.0356575,20.763,22.321909
2021-06-12 01:00:00,37282.15,37427.082,0.9651,1.0335875,20.859,22.199
2021-06-12 02:00:00,36945.32,37403.023,0.9569,1.0307308,20.826,22.070494
2021-06-12 03:00:00,36146.91,37376.64,0.9334,1.0271419,20.182,21.940214
2021-06-12 04:00:00,35647.82,37318.258,0.9262,1.0219346,19.947,21.783539
2021-06-12 05:00:00,35673.88,37229.953,0.9418,1.0152344,20.097,21.606815
2021-06-12 06:00:00,35305.6,37120.65,0.9182,1.0078539,19.804,21.423534
2021-06-12 07:00:00,35214.39,36993.543,0.9263,1.0000331,20.0,21.237778
2021-06-12 08:00:00,35395.0,36859.312,0.9447999999999999,0.99217474,20.289,21.061144
2021-06-12 09:00:00,35328.98,36726.113,0.9463,0.98471963,20.326999999999998,20.902746
2021-06-12 10:00:00,35205.08,36603.082,0.9436,0.9780789,20.043333333333333,20.770859
2021-06-12 11:00:00,35243.29,36493.633,0.9458,0.97236496,20.18,20.664316
2021-06-12 12:00:00,35682.77,36397.25,0.9614,0.96757543,20.497,20.58023
2021-06-12 13:00:00,35573.63,36317.43,0.9549,0.9638306,20.51275,20.520466
2021-06-12 14:00:00,36083.83,36254.676,0.9780000000000001,0.96104735,20.910333333333334,20.483189
2021-06-12 15:00:00,36009.3,36213.797,0.9853,0.9594203,20.964,20.471811
2021-06-12 16:00:00,35726.1,36196.02,0.9722,0.95898074,20.727,20.485619
2021-06-12 17:00:00,35381.99,36193.26,0.967,0.9593425,20.665,20.514606
2021-06-12 18:00:00,35570.05,36195.01,0.9723,0.9600883,20.721,20.548416
2021-06-12 19:00:00,35751.19,36199.16,0.9776,0.96112937,20.935,20.584911
2021-06-12 20:00:00,35916.05,36205.496,0.997,0.9624312,21.098,20.624462
2021-06-12 21:00:00,35798.0,36212.76,0.9816,0.9641868,20.87,20.666893
2021-06-12 22:00:00,36013.93,36222.406,0.9792,0.96621394,20.8705,20.711142
2021-06-12 23:00:00,35868.74,36237.043,0.9875,0.9683807,21.041333333333334,20.75683
2021-06-13 00:00:00,35776.61061758,36256.69,0.9906,0.9706717,20.94025,20.804607
2021-06-13 01:00:00,35609.66,36278.324,0.9935,0.9730377,20.72,20.851456
