timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-11 05:00:00,36810.55,37071.777,1.0553,1.0222052,22.908,22.600483
2021-06-11 06:00:00,37063.86,37008.824,1.0644,1.0229617,23.05,22.541283
2021-06-11 07:00:00,37006.37,36959.727,1.0485,1.02442,22.817,22.494253
2021-06-11 08:00:00,36599.41,36927.97,1.0351,1.0265974,22.522,22.459663
2021-06-11 09:00:00,37106.9,36907.7,1.0249,1.0290534,22.672,22.432428
2021-06-11 10:00:00,37089.11,36898.29,1.0323,1.0313742,22.606,22.409317
2021-06-11 11:00:00,37057.0,36900.15,1.0336,1.0335083,22.631666666666668,22.389479
2021-06-11 12:00:00,37509.58,36911.934,1.0295,1.0354156,22.749,22.372488
2021-06-11 13:00:00,37392.39,36935.152,1.0294,1.0371114,22.632,22.359247
2021-06-11 14:00:00,37369.49,36969.56,1.0417,1.0385928,22.468,22.349117
2021-06-11 15:00:00,37485.66,37013.094,1.0665,1.0400087,22.589,22.340555
2021-06-11 16:00:00,37182.22,37063.164,1.0479,1.0416288,22.2865,22.333996
2021-06-11 17:00:00,36800.0,37112.297,1.0322,1.0434315,21.767,22.323042
2021-06-11 18:00:00,36590.4,37149.723,1.0253,1.0449015,21.264,22.300009
2021-06-11 19:00:00,36894.07,37170.375,1.0411,1.0458684,21.529,22.258116
2021-06-11 20:00:00,37200.0,37179.668,1.0498,1.0465696,21.537,22.20168
2021-06-11 21:00:00,37221.9,37178.223,1.024,1.0469563,21.16,22.132141
2021-06-11 22:00:00,37186.88108624,37170.246,0.9997,1.0469728,20.982,22.049038
2021-06-11 23:00:00,36907.41,37156.45,0.9767000000000001,1.046253,20.589,21.95083
2021-06-12 00:00:00,37353.84,37135.14,0.9747,1.0444944,20.763,21.834875
2021-06-12 01:00:00,37282.15,37114.32,0.9651,1.041741,20.859,21.707531
2021-06-12 02:00:00,36945.32,37095.14,0.9569,1.0380434,20.826,21.573542
2021-06-12 03:00:00,36146.91,37077.926,0.9334,1.0335009,20.182,21.437208
2021-06-12 04:00:00,35647.82,37041.2,0.9262,1.0275761,19.947,21.28501
2021-06-12 05:00:00,35673.88,36979.875,0.9418,1.0202669,20.097,21.117178
2021-06-12 06:00:00,35305.6,36897.375,0.9182,1.0122426,19.804,20.940605
2021-06-12 07:00:00,35214.39,36794.227,0.9263,1.0037082,20.0,20.757868
2021-06-12 08:00:00,35395.0,36677.426,0.9447999999999999,0.9950837,20.289,20.578878
2021-06-12 09:00:00,35328.98,36554.92,0.9463,0.9869107,20.326999999999998,20.414103
2021-06-12 10:00:00,35205.08,36434.65,0.9436,0.97963524,20.043333333333333,20.272007
2021-06-12 11:00:00,35243.29,36319.95,0.9458,0.97341657,20.18,20.15339
2021-06-12 12:00:00,35682.77,36212.836,0.9614,0.9682931,20.497,20.057884
2021-06-12 13:00:00,35573.63,36119.695,0.9549,0.9644206,20.51275,19.988245
2021-06-12 14:00:00,36083.83,36042.793,0.9780000000000001,0.9617022,20.910333333333334,19.943312
2021-06-12 15:00:00,36009.3,35988.16,0.9853,0.9603078,20.964,19.925617
2021-06-12 16:00:00,35726.1,35956.914,0.9722,0.9602673,20.727,19.934753
2021-06-12 17:00:00,35381.99,35942.145,0.967,0.9611822,20.665,19.962692
2021-06-12 18:00:00,35570.05,35933.43,0.9723,0.9626051,20.721,20.00052
2021-06-12 19:00:00,35751.19,35928.668,0.9776,0.96438503,20.935,20.043863
2021-06-12 20:00:00,35916.05,35928.28,0.997,0.9664436,21.098,20.091383
2021-06-12 21:00:00,35798.0,35932.793,0.9816,0.96896833,20.87,20.142508
2021-06-12 22:00:00,36013.93,35941.402,0.9792,0.9717266,20.8705,20.194849
2021-06-12 23:00:00,35868.74,35955.363,0.9875,0.9745306,21.041333333333334,20.246777
2021-06-13 00:00:00,35776.61061758,35974.04,0.9906,0.9773399,20.94025,20.298965
2021-06-13 01:00:00,35609.66,35994.516,0.9935,0.98013717,20.72,20.349644
2021-06-13 02:00:00,35831.81,36010.258,1.0037,0.9827527,20.775,20.394053
